,Datetime,State,Confirmed,Cured,Deaths
2267,2020-05-24 08:00:00,Uttarakhand,244,56,2
2268,2020-05-24 08:00:00,Uttar Pradesh,6017,3406,155
2269,2020-05-24 08:00:00,West Bengal,3459,1281,269
2270,2020-05-24 08:00:00,Cases being reassigned to states,2338,0,0
2271,2020-05-25 08:00:00,Andaman and Nicobar Islands,33,33,0
2272,2020-05-25 08:00:00,Andhra Pradesh,2823,1856,56
2273,2020-05-25 08:00:00,Arunachal Pradesh,1,1,0
2274,2020-05-25 08:00:00,Assam,378,55,4
2275,2020-05-25 08:00:00,Bihar,2587,702,13
2276,2020-05-25 08:00:00,Chandigarh,238,186,3
2277,2020-05-25 08:00:00,Chhattisgarh,252,67,0
2278,2020-05-25 08:00:00,Dadar Nagar Haveli,2,0,0
2279,2020-05-25 08:00:00,Delhi,13418,6540,261
2280,2020-05-25 08:00:00,Goa,66,19,0
2281,2020-05-25 08:00:00,Gujarat,14056,6412,858
2282,2020-05-25 08:00:00,Haryana,1184,765,16
2283,2020-05-25 08:00:00,Himachal Pradesh,203,63,3
2284,2020-05-25 08:00:00,Jammu and Kashmir,1621,809,21
2285,2020-05-25 08:00:00,Jharkhand,370,148,4
2286,2020-05-25 08:00:00,Karnataka,2089,654,42
2287,2020-05-25 08:00:00,Kerala,847,521,4
2288,2020-05-25 08:00:00,Ladakh,52,43,0
2289,2020-05-25 08:00:00,Madhya Pradesh,6665,3408,290
2290,2020-05-25 08:00:00,Maharashtra,50231,14600,1635
2291,2020-05-25 08:00:00,Manipur,32,4,0
2292,2020-05-25 08:00:00,Meghalaya,14,12,1
2293,2020-05-25 08:00:00,Mizoram,1,1,0
2294,2020-05-25 08:00:00,Odisha,1336,550,7
2295,2020-05-25 08:00:00,Puducherry,41,12,0
2296,2020-05-25 08:00:00,Punjab,2060,1898,40
2297,2020-05-25 08:00:00,Rajasthan,7028,3848,163
2298,2020-05-25 08:00:00,Sikkim,1,0,0
2299,2020-05-25 08:00:00,Tamil Nadu,16277,8324,111
2300,2020-05-25 08:00:00,Telangana,1854,1090,53
2301,2020-05-25 08:00:00,Tripura,191,165,0
2302,2020-05-25 08:00:00,Uttarakhand,317,58,3
2303,2020-05-25 08:00:00,Uttar Pradesh,6268,3538,161
2304,2020-05-25 08:00:00,West Bengal,3667,1339,272
2305,2020-05-25 08:00:00,Cases being reassigned to states,2642,0,0
2306,2020-05-26 08:00:00,Andaman and Nicobar Islands,33,33,0
2307,2020-05-26 08:00:00,Andhra Pradesh,3110,1896,56
2308,2020-05-26 08:00:00,Arunachal Pradesh,2,1,0
2309,2020-05-26 08:00:00,Assam,526,62,4
2310,2020-05-26 08:00:00,Bihar,2730,749,13
2311,2020-05-26 08:00:00,Chandigarh,238,186,3
2312,2020-05-26 08:00:00,Chhattisgarh,291,72,0
2313,2020-05-26 08:00:00,Dadar Nagar Haveli,2,0,0
2314,2020-05-26 08:00:00,Delhi,14053,6771,276
2315,2020-05-26 08:00:00,Goa,67,19,0
2316,2020-05-26 08:00:00,Gujarat,14460,6636,888
2317,2020-05-26 08:00:00,Haryana,1184,765,16
2318,2020-05-26 08:00:00,Himachal Pradesh,223,67,5
2319,2020-05-26 08:00:00,Jammu and Kashmir,1668,809,23
2320,2020-05-26 08:00:00,Jharkhand,377,148,4
2321,2020-05-26 08:00:00,Karnataka,2182,705,44
2322,2020-05-26 08:00:00,Kerala,896,532,5
2323,2020-05-26 08:00:00,Ladakh,52,43,0
2324,2020-05-26 08:00:00,Madhya Pradesh,6859,3571,300
2325,2020-05-26 08:00:00,Maharashtra,52667,15786,1695
2326,2020-05-26 08:00:00,Manipur,39,4,0
2327,2020-05-26 08:00:00,Meghalaya,14,12,1
2328,2020-05-26 08:00:00,Mizoram,1,1,0
2329,2020-05-26 08:00:00,Nagaland,3,0,0
2330,2020-05-26 08:00:00,Odisha,1438,649,7
2331,2020-05-26 08:00:00,Puducherry,41,12,0
2332,2020-05-26 08:00:00,Punjab,2060,1898,40
2333,2020-05-26 08:00:00,Rajasthan,7300,3951,167
2334,2020-05-26 08:00:00,Sikkim,1,0,0
2335,2020-05-26 08:00:00,Tamil Nadu,17082,8731,118
2336,2020-05-26 08:00:00,Telangana,1920,1164,56
2337,2020-05-26 08:00:00,Tripura,194,165,0
2338,2020-05-26 08:00:00,Uttarakhand,349,58,3
2339,2020-05-26 08:00:00,Uttar Pradesh,6532,3581,165
2340,2020-05-26 08:00:00,West Bengal,3816,1414,278
2341,2020-05-26 08:00:00,Cases being reassigned to states,2970,0,0
2342,2020-05-27 08:00:00,Andaman and Nicobar Islands,33,33,0
2343,2020-05-27 08:00:00,Andhra Pradesh,3171,2009,57
2344,2020-05-27 08:00:00,Arunachal Pradesh,2,1,0
2345,2020-05-27 08:00:00,Assam,616,62,4
2346,2020-05-27 08:00:00,Bihar,2983,900,13
2347,2020-05-27 08:00:00,Chandigarh,266,187,4
2348,2020-05-27 08:00:00,Chhattisgarh,361,79,0
2349,2020-05-27 08:00:00,Dadar Nagar Haveli,2,0,0
2350,2020-05-27 08:00:00,Delhi,14465,7223,288
2351,2020-05-27 08:00:00,Goa,67,28,0
2352,2020-05-27 08:00:00,Gujarat,14821,7139,915
2353,2020-05-27 08:00:00,Haryana,1305,824,17
2354,2020-05-27 08:00:00,Himachal Pradesh,247,67,5
2355,2020-05-27 08:00:00,Jammu and Kashmir,1759,833,24
2356,2020-05-27 08:00:00,Jharkhand,426,175,4
2357,2020-05-27 08:00:00,Karnataka,2283,748,44
2358,2020-05-27 08:00:00,Kerala,963,542,6
2359,2020-05-27 08:00:00,Ladakh,53,43,0
2360,2020-05-27 08:00:00,Madhya Pradesh,7024,3689,305
2361,2020-05-27 08:00:00,Maharashtra,54758,16954,1792
2362,2020-05-27 08:00:00,Manipur,39,4,0
2363,2020-05-27 08:00:00,Meghalaya,15,12,1
2364,2020-05-27 08:00:00,Mizoram,1,1,0
2365,2020-05-27 08:00:00,Nagaland,4,0,0
2366,2020-05-27 08:00:00,Odisha,1517,733,7
2367,2020-05-27 08:00:00,Puducherry,46,12,0
2368,2020-05-27 08:00:00,Punjab,2106,1918,40
2369,2020-05-27 08:00:00,Rajasthan,7536,4171,170
2370,2020-05-27 08:00:00,Sikkim,1,0,0
2371,2020-05-27 08:00:00,Tamil Nadu,17728,9342,127
2372,2020-05-27 08:00:00,Telangana,1991,1284,57
2373,2020-05-27 08:00:00,Tripura,207,165,0
2374,2020-05-27 08:00:00,Uttarakhand,401,64,4
2375,2020-05-27 08:00:00,Uttar Pradesh,6548,3698,170
2376,2020-05-27 08:00:00,West Bengal,4009,1486,283
2377,2020-05-27 08:00:00,Cases being reassigned to states,4013,0,0
2378,2020-05-28 08:00:00,Andaman and Nicobar Islands,33,33,0
2379,2020-05-28 08:00:00,Andhra Pradesh,3171,2057,58
2380,2020-05-28 08:00:00,Arunachal Pradesh,2,1,0
2381,2020-05-28 08:00:00,Assam,781,87,4
2382,2020-05-28 08:00:00,Bihar,3061,1083,15
2383,2020-05-28 08:00:00,Chandigarh,279,187,4
2384,2020-05-28 08:00:00,Chhattisgarh,369,83,0
2385,2020-05-28 08:00:00,Dadar Nagar Haveli,2,0,0
2386,2020-05-28 08:00:00,Delhi,15257,7264,303
2387,2020-05-28 08:00:00,Goa,68,37,0
2388,2020-05-28 08:00:00,Gujarat,15195,7549,938
2389,2020-05-28 08:00:00,Haryana,1381,838,18
2390,2020-05-28 08:00:00,Himachal Pradesh,273,70,5
2391,2020-05-28 08:00:00,Jammu and Kashmir,1921,854,26
2392,2020-05-28 08:00:00,Jharkhand,448,185,4
2393,2020-05-28 08:00:00,Karnataka,2418,781,47
2394,2020-05-28 08:00:00,Kerala,1004,552,7
2395,2020-05-28 08:00:00,Ladakh,53,43,0
2396,2020-05-28 08:00:00,Madhya Pradesh,7261,3927,313
2397,2020-05-28 08:00:00,Maharashtra,56948,17918,1897
2398,2020-05-28 08:00:00,Manipur,44,4,0
2399,2020-05-28 08:00:00,Meghalaya,20,12,1
2400,2020-05-28 08:00:00,Mizoram,1,1,0
2401,2020-05-28 08:00:00,Nagaland,4,0,0
2402,2020-05-28 08:00:00,Odisha,1593,733,7
2403,2020-05-28 08:00:00,Puducherry,46,12,0
2404,2020-05-28 08:00:00,Punjab,2139,1918,40
2405,2020-05-28 08:00:00,Rajasthan,7703,4457,173
2406,2020-05-28 08:00:00,Sikkim,1,0,0
2407,2020-05-28 08:00:00,Tamil Nadu,18545,9909,133
2408,2020-05-28 08:00:00,Telangana,2098,1284,63
2409,2020-05-28 08:00:00,Tripura,230,165,0
2410,2020-05-28 08:00:00,Uttarakhand,469,79,4
2411,2020-05-28 08:00:00,Uttar Pradesh,6991,3991,182
2412,2020-05-28 08:00:00,West Bengal,4192,1578,289
2413,2020-05-28 08:00:00,Cases being reassigned to states,4332,0,0
2414,2020-05-29 08:00:00,Andaman and Nicobar Islands,33,33,0
2415,2020-05-29 08:00:00,Andhra Pradesh,3251,2125,59
2416,2020-05-29 08:00:00,Arunachal Pradesh,3,1,0
2417,2020-05-29 08:00:00,Assam,856,104,4
2418,2020-05-29 08:00:00,Bihar,3296,1211,15
2419,2020-05-29 08:00:00,Chandigarh,288,189,4
2420,2020-05-29 08:00:00,Chhattisgarh,399,83,0
2421,2020-05-29 08:00:00,Dadar Nagar Haveli,2,0,0
2422,2020-05-29 08:00:00,Delhi,16281,7495,316
2423,2020-05-29 08:00:00,Goa,69,38,0
2424,2020-05-29 08:00:00,Gujarat,15562,8003,960
2425,2020-05-29 08:00:00,Haryana,1504,881,19
2426,2020-05-29 08:00:00,Himachal Pradesh,276,70,5
2427,2020-05-29 08:00:00,Jammu and Kashmir,2036,859,27
2428,2020-05-29 08:00:00,Jharkhand,469,212,4
2429,2020-05-29 08:00:00,Karnataka,2533,834,47
2430,2020-05-29 08:00:00,Kerala,1088,555,7
2431,2020-05-29 08:00:00,Ladakh,73,43,0
2432,2020-05-29 08:00:00,Madhya Pradesh,7453,4050,321
2433,2020-05-29 08:00:00,Maharashtra,59546,18616,1982
2434,2020-05-29 08:00:00,Manipur,55,5,0
2435,2020-05-29 08:00:00,Meghalaya,21,12,1
2436,2020-05-29 08:00:00,Mizoram,1,1,0
2437,2020-05-29 08:00:00,Nagaland,18,0,0
2438,2020-05-29 08:00:00,Odisha,1660,887,7
2439,2020-05-29 08:00:00,Puducherry,51,14,0
2440,2020-05-29 08:00:00,Punjab,2158,1946,40
2441,2020-05-29 08:00:00,Rajasthan,8067,4817,180
2442,2020-05-29 08:00:00,Sikkim,1,0,0
2443,2020-05-29 08:00:00,Tamil Nadu,19372,10548,145
2444,2020-05-29 08:00:00,Telangana,2256,1345,67
2445,2020-05-29 08:00:00,Tripura,242,167,0
2446,2020-05-29 08:00:00,Uttarakhand,500,79,4
2447,2020-05-29 08:00:00,Uttar Pradesh,7170,4215,197
2448,2020-05-29 08:00:00,West Bengal,4536,1668,295
2449,2020-05-29 08:00:00,Cases being reassigned to states,4673,0,0
2450,2020-05-30 08:00:00,Andaman and Nicobar Islands,33,33,0
2451,2020-05-30 08:00:00,Andhra Pradesh,3436,2226,60
2452,2020-05-30 08:00:00,Arunachal Pradesh,3,1,0
2453,2020-05-30 08:00:00,Assam,1024,125,4
2454,2020-05-30 08:00:00,Bihar,3376,1211,15
2455,2020-05-30 08:00:00,Chandigarh,289,189,4
2456,2020-05-30 08:00:00,Chhattisgarh,415,100,1
2457,2020-05-30 08:00:00,Dadar Nagar Haveli,2,0,0
2458,2020-05-30 08:00:00,Delhi,17386,7846,398
2459,2020-05-30 08:00:00,Goa,69,41,0
2460,2020-05-30 08:00:00,Gujarat,15934,8611,980
2461,2020-05-30 08:00:00,Haryana,1721,940,19
2462,2020-05-30 08:00:00,Himachal Pradesh,295,87,5
2463,2020-05-30 08:00:00,Jammu and Kashmir,2164,875,28
2464,2020-05-30 08:00:00,Jharkhand,511,216,5
2465,2020-05-30 08:00:00,Karnataka,2781,894,48
2466,2020-05-30 08:00:00,Kerala,1150,565,8
2467,2020-05-30 08:00:00,Ladakh,74,43,0
2468,2020-05-30 08:00:00,Madhya Pradesh,7645,4269,334
2469,2020-05-30 08:00:00,Maharashtra,62228,26997,2098
2470,2020-05-30 08:00:00,Manipur,59,8,0
2471,2020-05-30 08:00:00,Meghalaya,27,12,1
2472,2020-05-30 08:00:00,Mizoram,1,1,0
2473,2020-05-30 08:00:00,Nagaland,25,0,0
2474,2020-05-30 08:00:00,Odisha,1723,887,7
2475,2020-05-30 08:00:00,Puducherry,51,14,0
2476,2020-05-30 08:00:00,Punjab,2197,1949,42
2477,2020-05-30 08:00:00,Rajasthan,8365,5244,184
2478,2020-05-30 08:00:00,Sikkim,1,0,0
2479,2020-05-30 08:00:00,Tamil Nadu,20246,11313,154
2480,2020-05-30 08:00:00,Telangana,2425,1381,71
2481,2020-05-30 08:00:00,Tripura,251,171,0
2482,2020-05-30 08:00:00,Uttarakhand,716,102,5
2483,2020-05-30 08:00:00,Uttar Pradesh,7284,4244,198
2484,2020-05-30 08:00:00,West Bengal,4813,1775,302
2485,2020-05-30 08:00:00,Cases being reassigned to states,5043,0,0
2486,2020-05-31 08:00:00,Andaman and Nicobar Islands,33,33,0
2487,2020-05-31 08:00:00,Andhra Pradesh,3569,2289,60
2488,2020-05-31 08:00:00,Arunachal Pradesh,4,1,0
2489,2020-05-31 08:00:00,Assam,1185,163,4
2490,2020-05-31 08:00:00,Bihar,3636,1618,20
2491,2020-05-31 08:00:00,Chandigarh,289,189,4
2492,2020-05-31 08:00:00,Chhattisgarh,447,102,1
2493,2020-05-31 08:00:00,Dadar Nagar Haveli,2,0,0
2494,2020-05-31 08:00:00,Delhi,18549,8075,416
2495,2020-05-31 08:00:00,Goa,70,41,0
2496,2020-05-31 08:00:00,Gujarat,16343,9230,1007
2497,2020-05-31 08:00:00,Haryana,1923,971,20
2498,2020-05-31 08:00:00,Himachal Pradesh,313,111,5
2499,2020-05-31 08:00:00,Jammu and Kashmir,2341,908,28
2500,2020-05-31 08:00:00,Jharkhand,563,256,5
2501,2020-05-31 08:00:00,Karnataka,2922,997,48
2502,2020-05-31 08:00:00,Kerala,1208,575,9
2503,2020-05-31 08:00:00,Ladakh,74,43,0
2504,2020-05-31 08:00:00,Madhya Pradesh,7891,4444,343
2505,2020-05-31 08:00:00,Maharashtra,65168,28081,2197
2506,2020-05-31 08:00:00,Manipur,62,8,0
2507,2020-05-31 08:00:00,Meghalaya,27,12,1
2508,2020-05-31 08:00:00,Mizoram,1,1,0
2509,2020-05-31 08:00:00,Nagaland,36,0,0
2510,2020-05-31 08:00:00,Odisha,1819,1050,7
2511,2020-05-31 08:00:00,Puducherry,51,14,0
2512,2020-05-31 08:00:00,Punjab,2233,1967,44
2513,2020-05-31 08:00:00,Rajasthan,8617,5739,193
2514,2020-05-31 08:00:00,Sikkim,1,0,0
2515,2020-05-31 08:00:00,Tamil Nadu,21184,12000,160
2516,2020-05-31 08:00:00,Telangana,2499,1412,77
2517,2020-05-31 08:00:00,Tripura,268,172,0
2518,2020-05-31 08:00:00,Uttarakhand,749,102,5
2519,2020-05-31 08:00:00,Uttar Pradesh,7445,4410,201
2520,2020-05-31 08:00:00,West Bengal,5130,1970,309
2521,2020-05-31 08:00:00,Cases being reassigned to states,5491,0,0
2522,2020-06-01 08:00:00,Andaman and Nicobar Islands,33,33,0
2523,2020-06-01 08:00:00,Andhra Pradesh,3679,2349,62
2524,2020-06-01 08:00:00,Arunachal Pradesh,4,1,0
2525,2020-06-01 08:00:00,Assam,1272,185,4
2526,2020-06-01 08:00:00,Bihar,3815,1710,21
2527,2020-06-01 08:00:00,Chandigarh,293,199,4
2528,2020-06-01 08:00:00,Chhattisgarh,498,115,1
2529,2020-06-01 08:00:00,Dadar Nagar Haveli,2,0,0
2530,2020-06-01 08:00:00,Delhi,19844,8478,473
2531,2020-06-01 08:00:00,Goa,70,42,0
2532,2020-06-01 08:00:00,Gujarat,16779,9919,1038
2533,2020-06-01 08:00:00,Haryana,2091,1048,20
2534,2020-06-01 08:00:00,Himachal Pradesh,331,120,5
2535,2020-06-01 08:00:00,Jammu and Kashmir,2446,927,28
2536,2020-06-01 08:00:00,Jharkhand,610,256,5
2537,2020-06-01 08:00:00,Karnataka,3221,1218,51
2538,2020-06-01 08:00:00,Kerala,1269,590,9
2539,2020-06-01 08:00:00,Ladakh,74,43,0
2540,2020-06-01 08:00:00,Madhya Pradesh,8089,4842,350
2541,2020-06-01 08:00:00,Maharashtra,67655,29329,2286
2542,2020-06-01 08:00:00,Manipur,71,11,0
2543,2020-06-01 08:00:00,Meghalaya,27,12,1
2544,2020-06-01 08:00:00,Mizoram,1,1,0
2545,2020-06-01 08:00:00,Nagaland,43,0,0
2546,2020-06-01 08:00:00,Odisha,1948,1126,7
2547,2020-06-01 08:00:00,Puducherry,70,25,0
2548,2020-06-01 08:00:00,Punjab,2263,1987,45
2549,2020-06-01 08:00:00,Rajasthan,8831,5927,194
2550,2020-06-01 08:00:00,Sikkim,1,0,0
2551,2020-06-01 08:00:00,Tamil Nadu,22333,12757,173
2552,2020-06-01 08:00:00,Telangana,2698,1428,82
2553,2020-06-01 08:00:00,Tripura,313,173,0
2554,2020-06-01 08:00:00,Uttarakhand,907,102,5
2555,2020-06-01 08:00:00,Uttar Pradesh,7823,4709,213
2556,2020-06-01 08:00:00,West Bengal,5501,2157,317
2557,2020-06-01 08:00:00,Cases being reassigned to states,5630,0,0
2558,2020-06-02 08:00:00,Andaman and Nicobar Islands,33,33,0
2559,2020-06-02 08:00:00,Andhra Pradesh,3783,2378,64
2560,2020-06-02 08:00:00,Arunachal Pradesh,22,1,0
2561,2020-06-02 08:00:00,Assam,1390,277,4
2562,2020-06-02 08:00:00,Bihar,3926,1900,24
2563,2020-06-02 08:00:00,Chandigarh,294,199,4
2564,2020-06-02 08:00:00,Chhattisgarh,547,122,1
2565,2020-06-02 08:00:00,Dadar Nagar Haveli,3,1,0
2566,2020-06-02 08:00:00,Delhi,20834,8746,523
2567,2020-06-02 08:00:00,Goa,71,42,0
2568,2020-06-02 08:00:00,Gujarat,17200,10780,1063
2569,2020-06-02 08:00:00,Haryana,2356,1055,21
2570,2020-06-02 08:00:00,Himachal Pradesh,340,122,5
2571,2020-06-02 08:00:00,Jammu and Kashmir,2601,946,31
2572,2020-06-02 08:00:00,Jharkhand,659,296,5
2573,2020-06-02 08:00:00,Karnataka,3408,1328,52
2574,2020-06-02 08:00:00,Kerala,1326,608,10
2575,2020-06-02 08:00:00,Ladakh,77,43,0
2576,2020-06-02 08:00:00,Madhya Pradesh,8283,5003,358
2577,2020-06-02 08:00:00,Maharashtra,70013,30108,2362
2578,2020-06-02 08:00:00,Manipur,83,11,0
2579,2020-06-02 08:00:00,Meghalaya,27,12,1
2580,2020-06-02 08:00:00,Mizoram,1,1,0
2581,2020-06-02 08:00:00,Nagaland,43,0,0
2582,2020-06-02 08:00:00,Odisha,2104,1245,7
2583,2020-06-02 08:00:00,Puducherry,74,25,0
2584,2020-06-02 08:00:00,Punjab,2301,2000,45
2585,2020-06-02 08:00:00,Rajasthan,8980,6040,198
2586,2020-06-02 08:00:00,Sikkim,1,0,0
2587,2020-06-02 08:00:00,Tamil Nadu,23495,13170,184
2588,2020-06-02 08:00:00,Telangana,2792,1491,88
2589,2020-06-02 08:00:00,Tripura,420,173,0
2590,2020-06-02 08:00:00,Uttarakhand,958,222,6
2591,2020-06-02 08:00:00,Uttar Pradesh,8075,4843,217
2592,2020-06-02 08:00:00,West Bengal,5772,2306,325
2593,2020-06-02 08:00:00,Cases being reassigned to states,6414,0,0
2594,2020-06-03 08:00:00,Andaman and Nicobar Islands,33,33,0
2595,2020-06-03 08:00:00,Andhra Pradesh,3898,2421,64
2596,2020-06-03 08:00:00,Arunachal Pradesh,22,1,0
2597,2020-06-03 08:00:00,Assam,1513,324,4
2598,2020-06-03 08:00:00,Bihar,4155,1946,24
2599,2020-06-03 08:00:00,Chandigarh,301,214,5
2600,2020-06-03 08:00:00,Chhattisgarh,564,130,1
2601,2020-06-03 08:00:00,Dadar Nagar Haveli,4,1,0
2602,2020-06-03 08:00:00,Delhi,22132,9243,556
2603,2020-06-03 08:00:00,Goa,79,57,0
2604,2020-06-03 08:00:00,Gujarat,17617,11894,1092
2605,2020-06-03 08:00:00,Haryana,2652,1069,23
2606,2020-06-03 08:00:00,Himachal Pradesh,345,140,5
2607,2020-06-03 08:00:00,Jammu and Kashmir,2718,953,33
2608,2020-06-03 08:00:00,Jharkhand,712,320,5
2609,2020-06-03 08:00:00,Karnataka,3796,1403,52
2610,2020-06-03 08:00:00,Kerala,1412,627,11
2611,2020-06-03 08:00:00,Ladakh,81,47,1
2612,2020-06-03 08:00:00,Madhya Pradesh,8420,5221,364
2613,2020-06-03 08:00:00,Maharashtra,72300,31333,2465
2614,2020-06-03 08:00:00,Manipur,89,14,0
2615,2020-06-03 08:00:00,Meghalaya,27,12,1
2616,2020-06-03 08:00:00,Mizoram,13,1,0
2617,2020-06-03 08:00:00,Nagaland,49,0,0
2618,2020-06-03 08:00:00,Odisha,2245,1325,7
2619,2020-06-03 08:00:00,Puducherry,82,25,0
2620,2020-06-03 08:00:00,Punjab,2342,2017,46
2621,2020-06-03 08:00:00,Rajasthan,9373,6435,203
2622,2020-06-03 08:00:00,Sikkim,1,0,0
2623,2020-06-03 08:00:00,Tamil Nadu,24586,13706,197
2624,2020-06-03 08:00:00,Telangana,2891,1526,92
2625,2020-06-03 08:00:00,Tripura,468,173,0
2626,2020-06-03 08:00:00,Uttarakhand,1043,252,7
2627,2020-06-03 08:00:00,Uttar Pradesh,8361,5030,222
2628,2020-06-03 08:00:00,West Bengal,6168,2410,335
2629,2020-06-03 08:00:00,Cases being reassigned to states,7123,0,0
2630,2020-06-04 08:00:00,Andaman and Nicobar Islands,33,33,0
2631,2020-06-04 08:00:00,Andhra Pradesh,4080,2466,68
2632,2020-06-04 08:00:00,Arunachal Pradesh,38,1,0
2633,2020-06-04 08:00:00,Assam,1672,413,4
2634,2020-06-04 08:00:00,Bihar,4390,2077,25
2635,2020-06-04 08:00:00,Chandigarh,301,214,5
2636,2020-06-04 08:00:00,Chhattisgarh,668,188,2
2637,2020-06-04 08:00:00,Dadar Nagar Haveli,8,1,0
2638,2020-06-04 08:00:00,Delhi,23645,9542,606
2639,2020-06-04 08:00:00,Goa,79,57,0
2640,2020-06-04 08:00:00,Gujarat,18100,12212,1122
2641,2020-06-04 08:00:00,Haryana,2954,1089,23
2642,2020-06-04 08:00:00,Himachal Pradesh,359,150,5
2643,2020-06-04 08:00:00,Jammu and Kashmir,2857,1007,34
2644,2020-06-04 08:00:00,Jharkhand,752,321,5
2645,2020-06-04 08:00:00,Karnataka,4063,1514,53
2646,2020-06-04 08:00:00,Kerala,1494,651,11
2647,2020-06-04 08:00:00,Ladakh,90,48,1
2648,2020-06-04 08:00:00,Madhya Pradesh,8588,5445,371
2649,2020-06-04 08:00:00,Maharashtra,74860,32329,2587
2650,2020-06-04 08:00:00,Manipur,118,38,0
2651,2020-06-04 08:00:00,Meghalaya,33,13,1
2652,2020-06-04 08:00:00,Mizoram,14,1,0
2653,2020-06-04 08:00:00,Nagaland,58,0,0
2654,2020-06-04 08:00:00,Odisha,2388,1416,7
2655,2020-06-04 08:00:00,Puducherry,82,25,0
2656,2020-06-04 08:00:00,Punjab,2376,2029,47
2657,2020-06-04 08:00:00,Rajasthan,9652,6744,209
2658,2020-06-04 08:00:00,Sikkim,2,0,0
2659,2020-06-04 08:00:00,Tamil Nadu,25872,14316,208
2660,2020-06-04 08:00:00,Telangana,3020,1556,99
2661,2020-06-04 08:00:00,Tripura,468,173,0
2662,2020-06-04 08:00:00,Uttarakhand,1085,282,8
2663,2020-06-04 08:00:00,Uttar Pradesh,8729,5176,229
2664,2020-06-04 08:00:00,West Bengal,6508,2580,345
2665,2020-06-04 08:00:00,Cases being reassigned to states,7483,0,0
2666,2020-06-05 08:00:00,Andaman and Nicobar Islands,33,33,0
2667,2020-06-05 08:00:00,Andhra Pradesh,4223,2539,71
2668,2020-06-05 08:00:00,Arunachal Pradesh,42,1,0
2669,2020-06-05 08:00:00,Assam,1988,442,4
2670,2020-06-05 08:00:00,Bihar,4493,2210,29
2671,2020-06-05 08:00:00,Chandigarh,301,214,5
2672,2020-06-05 08:00:00,Chhattisgarh,756,213,2
2673,2020-06-05 08:00:00,Dadar Nagar Haveli,12,1,0
2674,2020-06-05 08:00:00,Delhi,25004,9898,650
2675,2020-06-05 08:00:00,Goa,166,57,0
2676,2020-06-05 08:00:00,Gujarat,18584,12667,1155
2677,2020-06-05 08:00:00,Haryana,3281,2134,24
2678,2020-06-05 08:00:00,Himachal Pradesh,383,179,5
2679,2020-06-05 08:00:00,Jammu and Kashmir,3142,1048,35
2680,2020-06-05 08:00:00,Jharkhand,793,354,6
2681,2020-06-05 08:00:00,Karnataka,4320,1610,57
2682,2020-06-05 08:00:00,Kerala,1588,690,14
2683,2020-06-05 08:00:00,Ladakh,90,48,1
2684,2020-06-05 08:00:00,Madhya Pradesh,8762,5637,377
2685,2020-06-05 08:00:00,Maharashtra,77793,33681,2710
2686,2020-06-05 08:00:00,Manipur,124,38,0
2687,2020-06-05 08:00:00,Meghalaya,33,13,1
2688,2020-06-05 08:00:00,Mizoram,17,1,0
2689,2020-06-05 08:00:00,Nagaland,80,0,0
2690,2020-06-05 08:00:00,Odisha,2478,1416,7
2691,2020-06-05 08:00:00,Puducherry,82,25,0
2692,2020-06-05 08:00:00,Punjab,2415,2043,47
2693,2020-06-05 08:00:00,Rajasthan,9862,7104,213
2694,2020-06-05 08:00:00,Sikkim,2,0,0
2695,2020-06-05 08:00:00,Tamil Nadu,27256,14902,220
2696,2020-06-05 08:00:00,Telangana,3147,1587,105
2697,2020-06-05 08:00:00,Tripura,644,173,0
2698,2020-06-05 08:00:00,Uttarakhand,1153,297,10
2699,2020-06-05 08:00:00,Uttar Pradesh,9237,5439,245
2700,2020-06-05 08:00:00,West Bengal,6876,2768,355
2701,2020-06-05 08:00:00,Cases being reassigned to states,7610,0,0
2702,2020-06-06 08:00:00,Andaman and Nicobar Islands,33,33,0
2703,2020-06-06 08:00:00,Andhra Pradesh,4303,2576,73
2704,2020-06-06 08:00:00,Arunachal Pradesh,45,1,0
2705,2020-06-06 08:00:00,Assam,2153,498,4
2706,2020-06-06 08:00:00,Bihar,4596,2225,29
2707,2020-06-06 08:00:00,Chandigarh,304,222,5
2708,2020-06-06 08:00:00,Chhattisgarh,879,244,2
2709,2020-06-06 08:00:00,Dadar Nagar Haveli,14,1,0
2710,2020-06-06 08:00:00,Delhi,26334,10315,708
2711,2020-06-06 08:00:00,Goa,196,65,0
2712,2020-06-06 08:00:00,Gujarat,19094,13003,1190
2713,2020-06-06 08:00:00,Haryana,3597,2134,24
2714,2020-06-06 08:00:00,Himachal Pradesh,393,189,5
2715,2020-06-06 08:00:00,Jammu and Kashmir,3324,1086,36
2716,2020-06-06 08:00:00,Jharkhand,881,410,7
2717,2020-06-06 08:00:00,Karnataka,4835,1688,57
2718,2020-06-06 08:00:00,Kerala,1699,712,14
2719,2020-06-06 08:00:00,Ladakh,97,48,1
2720,2020-06-06 08:00:00,Madhya Pradesh,8996,5878,384
2721,2020-06-06 08:00:00,Maharashtra,80229,35156,2849
2722,2020-06-06 08:00:00,Manipur,132,41,0
2723,2020-06-06 08:00:00,Meghalaya,33,13,1
2724,2020-06-06 08:00:00,Mizoram,22,1,0
2725,2020-06-06 08:00:00,Nagaland,94,0,0
2726,2020-06-06 08:00:00,Odisha,2608,1604,8
2727,2020-06-06 08:00:00,Puducherry,99,36,0
2728,2020-06-06 08:00:00,Punjab,2461,2069,48
